# Reviews By User,User URL,State,Username,Country,Date Review Given,Invited,Review URL,Review Title,Review Body,Date of Experience,Rating,Company,Unfair
1,https://www.trustpilot.com/users/5fdfb1c58fafc9001a01543e,,Sylvester L,US,20-Dec-20,False,https://www.trustpilot.com/reviews/5fdfb1db755dc107e0c9a9a3,This Lyft company is awful!,"this lyft company is awful!! for some reason, lyft had been giving me issues as of late. thursday afternoon, i scheduled way in advance for a ride early friday morning to work. when friday comes, this app is searching for a driver even though i scheduled early. i ended up getting charged for a ride that i didn’t even have. and i was 30 minutes late to work because of it. this app/company is terrible and i would not recommend it!! they need a customer service line so we can talk to them and complain because it’s ridiculous!!!",2020-12-20,1,Lyft,
1,https://www.trustpilot.com/users/5fdf9463a1b00f001a6bd464,,Josh Crabtree,US,20-Dec-20,False,https://www.trustpilot.com/reviews/5fdf94a0755dc10b4829446d,I was charged 12.00 and something for…,i was charged 12.00 and something for trying to book. a ride and it never found a driver it charged me three times i am trying to get a refund on it cause it  is messed up that they charge someone for booking and cancelling ride,2020-12-20,1,Lyft,
1,https://www.trustpilot.com/users/5fdde5ec60ad58001a35e110,,shshonda ,US,"Updated Dec 19, 2020",False,https://www.trustpilot.com/reviews/5fdde637755dc107e0c876b7,I paid for a ride with lyft and they stole my money,i paid for a rude with a lyft driver. the driver was supposed to notify me when they arrived but instead i received a notification of me being charged a cancelation fee when im still dressed and ready to go to work. when i contacted the support department they stop communicating with me. they stole me money and made me late to make my money.,2020-12-19,1,Lyft,
1,https://www.trustpilot.com/users/5fdbc5951dbd13001af5b7e6,,Ольга Новикова,US,17-Dec-20,False,https://www.trustpilot.com/reviews/5fdbc59f755dc10b48268f7d,Lyft is not a good service,"lyft is not a good service. their drivers cancel a ride very often after it is already booked, at the very last minute. so you have no way but to wait for another cab -- this caused me being late at my work many times and penalized. drivers also practice cheating. they stop a car far away from pick-up location and turn on ""driver leaves in five minutes"" tool but you cannot walk there because it is too far. so they just leave after five minutes gone and report you as a ""not showed up customer"". as a result, you wasted your time on waiting for a car, on five minutes while driver ""was waiting on you"" and you have to do all the circle again! leaves you with a bad feeling. at last, my employer gave me promo code to use lyft to get to work at the early hour. while i was trying to call lyft at 4 am in the morning, their app foisted me an ""upgrade to xl"" service which i simply do not need since my company pays for my trips. this sneaky offer looked like a part of a service i needed so i accepted it by mistake in hurry. once i realized that i was charged for the service i did not intend to use, i tried to refund my money through lyft's customer service, but they refused.
they do business for themselves, not for people. terrible company's culture. stay away if you can!",2020-12-17,1,Lyft,
9,https://www.trustpilot.com/users/5d8e6f9fe15f9c3bf2f87cb7,,Erika Giuliani,US,"Updated Dec 16, 2020",False,https://www.trustpilot.com/reviews/5fdab7d6755dc107e0c5bf7c,0 stars if i could,"0 stars if i could! tried contacting lyft to file a complaint for the third time! me and my husband tried to get a ride through the app, and after trying to confirm it multiple times with no success, we contacted another agency! the app later allerted us that our driver was at our home! we never got a confirmation nor did we have any idea someone was coming! the app kept taking us back to the selection area saying limited drivers! iwe were never able to book anything or anyone! this is absolutely insane! we were charged a cancelation fee ! a cancelation fee for what!? we never confirmed our ride! i want our money back now! this is absolutely absurd!",2020-12-16,1,Lyft,
1,https://www.trustpilot.com/users/5fd9654f1dbd13001af4596a,,Mary Spencer,US,15-Dec-20,False,https://www.trustpilot.com/reviews/5fd96a65755dc10b4824380f,Lyft Left Me Hanging Today,very disappointed in lyft today. my driver mitch picked up the wrong women. when i contacted mitch he said that he would pick me up in a few minutes. thirty minutes later & two max trains later he never showed up . so i took the max train. not a happy camper,2020-12-15,1,Lyft,
1,https://www.trustpilot.com/users/5fd7d174d0820d0019c0f6c2,,Fuck yall,US,14-Dec-20,False,https://www.trustpilot.com/reviews/5fd7d1d0755dc10b4822ba79,Your drivers are bull your customer…,your drivers are bull your customer service is bull your gps is bull and your company in general is bull..your driver literally waited until i opened the door and pulled off..i will never use this bull ass company again lyft and i would give your company 0 stars if i could,2020-12-14,1,Lyft,
1,https://www.trustpilot.com/users/5fd4dcd7c4a9b800195f8324,,Tempest Blair,US,12-Dec-20,False,https://www.trustpilot.com/reviews/5fd4dce7755dc10b482085dd,"Don't waste your time, call a cab.","this is without a doubt the most unreliable service ever in existence! yesterday, my daughter scheduled a ride to work two hours before she had to be there. she watched on google as the driver got 2 blocks away, then cancelled. a second driver did the same thing within minutes. she finally made it to work an hour late. she scheduled another ride yesterday evening for today. more than 12 hours early! there are few people out at 8 a.m. on a saturday morning. yet her ride never showed. from now on, we will stick with the local taxi service. they may not drive $30,000 cars, but at least they show up. lyft (in lawton, ok... you're useless) we also had the same experience in wichita falls,tx.",2020-12-12,1,Lyft,
1,https://www.trustpilot.com/users/5fcecdc8e8176d0019e12431,,Christina Anne Balter,US,7-Dec-20,False,https://www.trustpilot.com/reviews/5fcecdcf755dc1076897140b,My driver said that I was mean looking,"my driver said that i was mean looking. i was wearing a mask, so i don’t know how she gathered this. she however, was not. i know because she had braces. she got upset when i confronted her about not wearing a mask and drinking her beverage in the car. later i got a claim for damage. i was charged $20 in damage for a cup full of ice thrown in the back seat. she must have thrown it herself after being upset by the mask comment. i’ve tried contacting you but put through to a different country. never did i speak to a representative who could help me with this matter. i’m deeply disturbed. especially after being promised a refund and then hung up on. many times. no email confirmation this had been escalated.",2020-12-07,1,Lyft,
8,https://www.trustpilot.com/users/5dd3f8f36bc2c8480a5a74b7,,Virginia 9896,US,3-Dec-20,False,https://www.trustpilot.com/reviews/5fc960385e693f07049f1fa6,Lyft charged my card $5.95 for trying…,"lyft charged my card $5.95 for trying to book a ride with them, first time ever today. app said 30-minutes for a driver to reach me in downtown toronto during a lockdown... barely any traffic. i clicked the cancel option, why miss an important appointment as a no-show. because i selected cancel, lyft charged my card per later email. save yourself the frustration, find a street taxi! no fuss. this at dec 3, 2020.",2020-12-03,1,Lyft,
1,https://www.trustpilot.com/users/5fc94e876e4e34001ad500c9,,Tiffany Dukes,US,3-Dec-20,False,https://www.trustpilot.com/reviews/5fc94e935e693f060477139e,Lyft is the worst ever,i choose to take a lyft from my therapy session because i was in pain and the driver was the worst. we were on i95 and she almost rear ended a car because she was not paying attention. to avoid hitting the car she was swerving in between two lanes. all of my belongings dropped on the floor because i had to hang on tight. i didn’t realize that my purse (which was small) dropped as well. it had to have rolled under her seat. i was already in pain and now i was terrified because my life flashed before my eyes.. anyway when i got to my destination i just rushed out of there because she was the worst driver ever. i noticed i left my purse immediately and called the number for her and the number has a message from lyft. sent in a email and she stated the the purse was not there.. either she have it or the rider after me picked it up.. lyft has the worst customer service you can’t even speak to no one in lost and found it’s all via email and lyft would not even provide me with her contact number.. i would not recommend anybody take lyft they don’t try and help you locate your property.,2020-12-03,1,Lyft,
1,https://www.trustpilot.com/users/5fc571b6eb981f001a5e9bd3,,Shalonda Robinson,US,30-Nov-20,False,https://www.trustpilot.com/reviews/5fc571c15e693f08f00f3f4e,Nasty Car,"i'm not a driver, but as i type this review, i am sitting up without placing my back to the seat. why,  because this car is filthy (the seats, the handle on the door, and the floors). i'm on my way to work, so i had to get in. i don't even want to touch the door handle when i get out, it's so nasty. forget covid-19; what's been going on in the back of this vehicle....  i have got to get a car. this is not the first time this has happened with a lyft car...i don't even want to pay for this.",2020-11-30,2,Lyft,
3,https://www.trustpilot.com/users/5f9d5981a9efb5001c0c6e9b,,Stan,US,28-Nov-20,False,https://www.trustpilot.com/reviews/5fc315d15e693f0b10048369,Corporate thieves & loosers,"it’s a pandemic times... unlike most of companies who trying to help and support lyft is...

stealing from drivers... who work 12-15 hours shift making below minimum wage.

logan green, you are pathetic looser. garbage 🗑.

i worked 15 hours shifts ... lyft is holding my paycheck for 2 weeks now. $400.

shame on you lyft shame on you logan green and shame on your pathetic family... what a bunch of cowards",2020-11-28,1,Lyft,
1,https://www.trustpilot.com/users/5fc252580dc1df001a1c5add,,Josie Garcia,US,28-Nov-20,False,https://www.trustpilot.com/reviews/5fc252845e693f0b1003fa80,You guys are the WORST !,you guys are the worst !! a piece of crap ass company who allows their drivers to steal from passengers 💯 do not use lyft ever !!!! your belongs will be stolen & lyft does nothing about it,2020-11-28,1,Lyft,
1,https://www.trustpilot.com/users/5fbc71d890b0af001db4ebe4,,DeviOnni Taloni,US,"Updated Nov 23, 2020",False,https://www.trustpilot.com/reviews/5fbc72985e693f0b10ff3206,Lyft Support is A JOKE!!,"i used to be a huge fan of lyft. now they change car after car. you’ll start waiting 8 min, then 19 min, then they’ll change drivers and you can watch them drop off other people on the app gps while you wait. took over a hour! i was supposed to meet someone. i had an electronic device stolen. i contact support, yeah you don’t get a lot of help! they pretty much don’t do anything on the app support wise. they’ll say your issue is being sent to the correct department. you can’t get a supervisor to help. it’s a sad discusting money hungry business! i won’t be riding again!!",2020-11-23,1,Lyft,
1,https://www.trustpilot.com/users/5fbbaa75cad2a60019276a48,,Kara T,US,23-Nov-20,False,https://www.trustpilot.com/reviews/5fbbaab95e693f08f0078433,I would never ever drive for this…,"i would never ever drive for this company full time. they dont care about their drivers!!! trust me, if anyone knows i’m that would be me! it wears down your car like none other. i am doing this for not full time employment never would. but beware! find something else. i am college educated and my roommate has been doing this full time for 6 years now and i have been doing it on and off for 2 years. don’t be stupid like my roommate. find another job, if you have a brain!",2020-11-23,1,Lyft,
1,https://www.trustpilot.com/users/5fbb12a305e509001aa71300,,Boris,US,22-Nov-20,False,https://www.trustpilot.com/reviews/5fbb12c75e693f0b10fe1dd4,Sitting,some drivers say that passengers can sit up front and some say that they have to sit in the back. please be consistent.,2020-11-22,3,Lyft,
1,https://www.trustpilot.com/users/5facde9fbdde17001afc6a13,,sandra Denise,US,12-Nov-20,False,https://www.trustpilot.com/reviews/5facdeab5e693f0a8424b34c,Lyft Good & bad,"lyft good & bad, i had a terrible experience today, i requested for a ride today, with my mom, there was a little traffic, the driver routed on to  the high way before i could notice when he did this it caused a 13 mile trip causing a $ 29 dollar fee, where as if he kept straight it would have been 10 minutes ride  and price 11 dollar, it was terrible the way he drove and still got us lost, then he claimed he had another call, we ended up getting out at the wrong place, having to call a  for a other ride, the driver was very unpolite,and he talk so fast not leaving a chance to communicate the right direction.",2020-11-12,1,Lyft,
2,https://www.trustpilot.com/users/5fa7ca55339802001ac3db6a,,TaShaundra Morgan,US,8-Nov-20,False,https://www.trustpilot.com/reviews/5fa7ca735e693f0acce2bec0,Drivers cancel trips …,"i scheduled a ride for a trip to the airport several hours before departure only to have 8 rides cancelled. this has happened several times, even in different states.  i advise using another service if you are planning to arrive to your location at a set time. lyft does not hold drivers accountable for cancelling last minute!",2020-11-08,1,Lyft,
1,https://www.trustpilot.com/users/5f9f96c6c3bf72001ab5e99e,,Ryan Mitchell,US,2-Nov-20,False,https://www.trustpilot.com/reviews/5f9f96cc5e693f06a003225b,Self driving Lyft a lie!,"so, we are in vegas on vacation and opted for a self driving vehicle, lol. misleading is an understatement as the vehicle showed up with not one but two very rude guys in the front seat. they drove the ‘self driving’ car all the way to the hotel. i’m mind blown. how do u sell a fake product and have it accompanied by not one two drivers? stupidest thing i’ve seen in a while",2020-11-02,1,Lyft,
1,https://www.trustpilot.com/users/5f9cb1caa9efb5001c0c3574,,RC InBayArea,US,30-Oct-20,False,https://www.trustpilot.com/reviews/5f9cb1ff5e693f06f876192b,Keeps assigning a different driver for pick up,"this isn't the first time this has happened to me:  lyft keeps swapping drivers after having been assigned one.  typically, it's the third assigned driver that shows up.  i've never arrived on time to a destination because of this.  this last time, the first assigned driver actually showed up, then as i was getting into the car, he kicked me out because lyft told him to go pick up someone else.  i might as well call a taxi.  i voted no on california's 2020 prop 22.",2020-10-30,1,Lyft,
3,https://www.trustpilot.com/users/5f9b7dcba9efb5001c0b8ba6,,Melissa Street,US,29-Oct-20,False,https://www.trustpilot.com/reviews/5f9b7dd65e693f06f8753f34,After being stranded at walmart,"after being stranded at walmart, in the cold, we decided to call lyft.  rate was good. but while on the phone with my son that needed a ride & type1 diabetic that needed to get home, i heard him yell as the driver goes by, & waved his arms, but got no response at all. i realize stopping to look for a rider that just paid them is not a good idea, but really, what was he supposed to do? take off running with a backpack full of groceries? not a company i recommend to anyone!",2020-10-29,1,Lyft,
1,https://www.trustpilot.com/users/5f9b04d52bee24001a838393,,Moonstone Vibes,US,29-Oct-20,False,https://www.trustpilot.com/reviews/5f9b04dd5e693f06f874fcd4,If I could give them zero stars I…,"if i could give them zero stars i would. this company is a joke! three times in one month i have had rude, inconsiderate and lazy drivers. this company should train their drivers in customer service. they just basically let anyone drive for them. i have had route issues and pick up location issues in this month alone. i deleted my account it’s not worth the hassle or putting up with their drivers.",2020-10-29,1,Lyft,
1,https://www.trustpilot.com/users/5f9940c4b96a83001ada5782,,Joshua Coleman,US,28-Oct-20,False,https://www.trustpilot.com/reviews/5f9940d05e693f06f873806b,Lyft has made me late for work twice…,"lyft has made me late for work twice and i've only used them 3 times.  they do not pickup by the max wait time.  i had to wait 30 minutes past the max 35 minute wait time. seems lyft should make sure drivers are available at given times. otherwise, what is the point if you can not get to work at a widely popular time, but no drivers available.",2020-10-28,1,Lyft,
2,https://www.trustpilot.com/users/5f980ac3b96a83001ad9b6a1,,morteza khaladj,US,27-Oct-20,False,https://www.trustpilot.com/reviews/5f980ae05e693f06f872aa65,I scheduled a lyft driver on Oct 22 to…,"i scheduled a lyft driver on oct 22 to nwk airport an international flight at 3:30 am.
no driver came . unreliable company .",2020-10-27,1,Lyft,
1,https://www.trustpilot.com/users/5e780c1a4c154f459d3117a4,,Anonymous Guy,US,25-Oct-20,False,https://www.trustpilot.com/reviews/5f957456798e6f0aa0adffa1,I was getting a ride with Lyft the…,"i was getting a ride with lyft the other day, so i could take my cat to the veterinarian.  i messaged the driver, informing him that i had my cat in a carrier with me. they swapped drivers on me the last minute, so i had to wait another 5 minutes.  when the driver showed up, he spoke poor english. he gave me an attitude about my cat, and told me to put it in the trunk if his car!  of course i didn’t do that, and he was cranky the entire trip. to make things worse, on the way home, i got another guy that also didn’t speak much english.  he gave me an attitude about the cat as well.  even though i let him know about it ahead of time. it was a terrible day for me.",2020-10-25,2,Lyft,
3,https://www.trustpilot.com/users/5f945328caa554001b5c8039,,MRokk,US,24-Oct-20,False,https://www.trustpilot.com/reviews/5f945333798e6f04a41c7cc3,BEWARE,"beware! drivers will ask you to cancel before they pick you up so they get paid for time and distance! you will be charged to cancel!! if any driver as asks you to cancel, do not cancel!!! some drivers have figured out this scam!!",2020-10-24,1,Lyft,
1,https://www.trustpilot.com/users/5f918880e20bf10019041b0a,,New Yorker,US,22-Oct-20,False,https://www.trustpilot.com/reviews/5f91889d798e6f04a41ab01c,Safer than other Ride Share companies.,"i have been using lyft for about 5 years now in new york city and san francisco. i cannot recall any issues with the driver, car, or the driver's driving skills.  never had any unsafe encounters either (i am female in her 30's).",2020-10-22,5,Lyft,
1,https://www.trustpilot.com/users/5f8fa5eab5995c001ac08c37,,Shana Martens,US,20-Oct-20,False,https://www.trustpilot.com/reviews/5f8fa5f3798e6f04a41947e3,When I needed Lyft it was there.,i have been using lyft since 2019 approximately. i've actually had very excellent service all the time no matter what has happened. unfortunately tonight i dealt with an exceptionally intolerant driver. i gave my complaint online and was instantly text. joana was beyond professional. she went above service to make sure that unfortunately to gps i had things to deal with on my location that's was out of my control completely accepting and took care of everything! i know many people have had bad experiences with lyft but i've never have and i will always recommend them! thank you!,2020-10-20,5,Lyft,
1,https://www.trustpilot.com/users/5f8e290e26f9d60019c533ed,,Betsy Tejada,US,19-Oct-20,False,https://www.trustpilot.com/reviews/5f8e2916798e6f0aa0a95459,Lyft is a horrible company to work…,lyft is a horrible company to work with.. they take 60% while the driver takes 40 %.. driver has to pay gas and deal with awful people at times.. some clients report you for anything. you can be the nicest driver but there is always a client who lives under a rock in the planet of neptune that’s has no clue of the real world.. it’s gets ugly & those clients need to take the bus..  because those clients mess it up for great clients that need to get to work.. sad that lyft that takes from the driver.. horrible service company,2020-10-19,1,Lyft,
4,https://www.trustpilot.com/users/5df19c6a2ce6df86b3d27332,,Mrs. Singleton,US,14-Oct-20,False,https://www.trustpilot.com/reviews/5f874bbb798e6f0bcc45a6f9,License plate CGL7844 in a Ford Fiesta…,license plate cgl7844 in a ford fiesta is the most dangerous driver on the road in georgia. he almost ran into an elderly lady on the road. after that he gave her the finger. he was exiting 238 stockbridge ga exit on i-75 south. he needs another drivers education lesson.,2020-10-14,1,Lyft,
2,https://www.trustpilot.com/users/542c93da00006400018dbad3,,Nisa,US,13-Oct-20,False,https://www.trustpilot.com/reviews/5f866594798e6f0bcc44a42d,"Ran Over by Lyft Driver, Company and Driver Still Get Paid","on october 10, 2020 my foot was ran over by a lyft driver as i was loading my children into the car. i had contacted the lyft company immediately and took pictures for their records. the first person i spoke with said they would send me a medical form through email to provide to the hospital if i chose to go. i never received this email. three days later (which is funny since they conveniently waited until my lyft pink subscription was auto-renewed and paid) i received an email from lyft stating that i would not be refunded for that ride or given any other ride credits as compensation for the incident. lyft made it very clear, in fact, that they would do nothing to make it right. the only form of reassurance i was given was that they had “appropriately dealt” with the driver – whatever that means. long story short, one of their drivers caused personal injury and endangered my children yet i was still expected to pay for that ride (meaning the driver still got paid) while lyft made zero effort in customer service to right the wrongs caused by someone contracted through their service.

because of not being able to afford the medical bills, i avoided a trip to the hospital by spending the next 48hrs with my foot elevated, wrapped, and iced. thankfully enough, the swelling went down but the area is still bruised with a possible metatarsal fracture. i am glad i didn’t go because it has been made apparent that there is a good chance i wouldn’t have been reimbursed at all. with no medical document provided as promised, and the canned email stating policy and terms in lieu of basic customer service, it seems as though the only way this situation would be made right is through a lawsuit.

after reading multiple reviews, it seems like the issue of rider safety is a common occurrence – all with similar results of lyft still paying the driver in question and providing the injured rider with little to no compensation or peace of mind.

i don’t know about you, but i definitely can not condone supporting a company that continues to capitalize while putting their loyal customer’s safety at risk.",2020-10-13,1,Lyft,
1,https://www.trustpilot.com/users/5f85817286e56d001ca2a3fe,,Sandra Gay ,US,13-Oct-20,False,https://www.trustpilot.com/reviews/5f858187798e6f0bcc43a389,Scheduled a Lyft ride 1 week ago to be…,"scheduled a lyft ride 1 week ago to be picked up at my home for a ride to the airport. no car arrived during my pick up window. tried contacting someone - to no avail. 50 minutes after my scheduled pick up, i received a text message letting me know my ride was canceled because there was ""no available driver"". what kind of company does that?!?! first and last interaction with lyft. horrible business practices!!",2020-10-13,1,Lyft,
1,https://www.trustpilot.com/users/5f83916f21e31000199d94d6,,James Smith,US,11-Oct-20,False,https://www.trustpilot.com/reviews/5f839175798e6f0b94f52a50,I've been using Lyft for a while now,"i've been using lyft for a while now. i even have a five star rating from the drivers. one driver was very homophobic and reported me siting ""safety concerns"". my account got suspended without them even asking me my side of the story. that's horrible customer service to say the least. if a driver has a personal issue with you, lyft will simply suspend your account. bad business.",2020-10-11,1,Lyft,
1,https://www.trustpilot.com/users/5f7defae1a7fd40012852736,,Austin Batey,US,7-Oct-20,False,https://www.trustpilot.com/reviews/5f7defb7798e6f06fc58a996,I was rear ended by one of these Lyft…,i was rear ended by one of these lyft drivers we were both in a hurry so we swapped information after a month i finally was able to call over to 4 different reps including one who no longer worked their to find out what was going on the company committed insurance fraud because the passenger lied then thy proceeded to treat me like crap the entire process and wouldn't listen at all. worst company ever...,2020-10-07,1,Lyft,
1,https://www.trustpilot.com/users/5f7d18ccbdff6100184bb603,,Kim B,US,6-Oct-20,False,https://www.trustpilot.com/reviews/5f7d18e7798e6f0b341fcf0f,Lyft need to do better with the hiring process,"i had a driver name nathan coming from work from silver spring going home to washington, dc, the whole ride nathan was on the phone speaking in amharic which isn't a problem, i am in a lyft after all, but at the end of the ride he arrived at the wrong address, i simply stated ""this is not the address i put in, he decides he wants to get irate and aggressive. i said again this is not the address i put in, he keeps pointing to the gps, nathan that is who can barely speak a full sentence of english and the address is the exact address i have in my gps he just didn't comprehend the error on his end. i stated again this is not the address that is in the gps. nathan then gets full on disrespectful, i then stated ""pipe down and go up the street you're wrong in this situation"" he then pulls up, i get out and calls me ""b*tch, muthafucks and hole in the ass"" mind you he is yelling from the car so loud my husband and neighbors walk out, i was just recording him not saying a word. however, as he continues my husband walks out and nathan then gets extremely quiet and speeds off. lyft employs many foreigners so i truly don't understand the disrespect that comes with a paying customer who calls out the error in a situation. i am beyond done with this service.",2020-10-06,1,Lyft,
1,https://www.trustpilot.com/users/5f7c38eeadaad1001342139f,,Mark Parker,US,6-Oct-20,False,https://www.trustpilot.com/reviews/5f7c3905798e6f0b341f21dc,Lately Lyft has been taking longer to…,"lately lyft has been taking longer to show up. and it is not due to the pandemic, so nice try lyft. it turns out, the drivers get to deny a ride if they feel it is not worth their time. tonight i gave up after waiting seven hours. they did, of course, put a hold on my credit card each time the app restarted. it restarted 18 times, so multiply that times $11.26, and thats how much is blocked out on my credit card for the next 24 hours. so now, i have missed my shift for work, have $212.64 blocked on my credit card, and lyft takes no responsibility or makes it possible to even contact them. i hope lyft will be out of business as soon as possible. btw, no driver accepted the ride. worst company ever",2020-10-06,1,Lyft,
1,https://www.trustpilot.com/users/5f7b2a8f08f4f651b0ec57b3,,Khushboo Dhingra,CA,5-Oct-20,False,https://www.trustpilot.com/reviews/5f7b2a96798e6f08d4ff6c85,Ridiculous,"awful. charged me for providing no service just wasting my time and making me late for work. the driver never showed up he just for coming from 4 minutes to 5 minutes in a period of 5 minutes. also, when i canceled they charged me around $9 as per there policy you have to wait even if your driver is coming within an hour or never shows up. you are the culprit and you have to pay.",2020-10-05,1,Lyft,
1,https://www.trustpilot.com/users/5f7a61777a7d733cb4509dd3,,Kelly Roach,US,4-Oct-20,False,https://www.trustpilot.com/reviews/5f7a6196798e6f0b341e1e66,The driver did not show to pick little…,the driver did not show to pick little mama up for work and i had to send somebody to get her and they didn't send a picture of what he look like you people suck. worst company ever,2020-10-04,1,Lyft,
1,https://www.trustpilot.com/users/5f7a17dd8fed3a2c06698a55,,Ash Bett,US,4-Oct-20,False,https://www.trustpilot.com/reviews/5f7a17e6798e6f08d4fee3a2,Awful,awful. stole my money. the driver never showed up and now i'm late and have no way home. showed me drivers name and car and that they were on there way. still nothing and no money. i have to walk far home because they stole my money.,2020-10-04,1,Lyft,
1,https://www.trustpilot.com/users/5f7a02e42af0b7d5709eb93a,,Henry Garcia,US,4-Oct-20,False,https://www.trustpilot.com/reviews/5f7a033a798e6f0b341dfadb,My very first time using Lyft was a…,"my very first time using lyft was a disaster, i recently scheduled a pick up going to city hall, the driver was early so i could not cancel plus he told me i would be charged, so instead of losing out on money i decided to get to my appointment early.  the driver didn't introduce himself, then drove in a direction i was not familiar with but nonetheless he was driving.  he then asked me if my name was ricky and was i going to the theater in which i responded no! at that point i realized he picked up the wrong passenger, although he said he would straighten it out at the office he asked me to pay in advance,  since the ride was prepaid i told him no!! needless to say it was an uncomfortable ride, not to say he was busy texting while at the light which is not allowed.  finally we arrived at a totally different address than where i was supposed to be at, at this point i was desperate to get out of the car and did so and walked the rest of the way to my destination.  considering this was my very first ride with lyft i will never require there services again, and a 1 star rating is too generous.",2020-10-04,1,Lyft,
2,https://www.trustpilot.com/users/5f793a06509426e0c28abae7,,Thee Blue Bear,US,3-Oct-20,False,https://www.trustpilot.com/reviews/5f793a17798e6f0b341da7cb,Wow cancelation fee for 2 minutes went…,wow cancelation fee for 2 minutes went from 4.25-5.50 just because the driver went from 1 minute to 2 minutes. i should have used uber. i never had a $5.50 cancellation fee from uber for an $8 ride. ripped off :/ never again.,2020-10-03,1,Lyft,
2,https://www.trustpilot.com/users/5efdf9e3a483e6b878e0e971,,Amanda Archuleta,US,30-Sep-20,False,https://www.trustpilot.com/reviews/5f7484ce798e6f0960239237,Lyft is the worst company i have ever…,lyft is the worst company i have ever gone thru the driver didnt no the slightest clue on where to go let along drive his name is eugene the worst person to ever get he took me like a half a block maybe right around the corner over by highway 85 and said your ride has ended because he logged off the account for the payment just to go on google maps instead of following the directions that i had told him he did the total opposite and it made it to where i was almost a half an hour late to work because of him never again will i ever go through this company and this guy should be fired he shouldn't even be working there no more he doesn't know how to work with other people me and him are fighting in the car because he was yelling and screaming about something he messed up and blaming me for it that's his own mistake he's the one that logged out of there and he was safe we have a problem we have a problem yeah it's a problem because you made the problem by logging off of there so i couldn't pay on my debit card so i had to pay in cash which it shouldn't even been an issue if he would have done his stuff right from the very beginning i should have just call the uber they're probably way better anyway never get lyft they are a joke,2020-09-30,1,Lyft,
2,https://www.trustpilot.com/users/5f08d35c2df8b87c535c42e4,,Lashauna Goodwin,US,"Updated Sep 24, 2020",False,https://www.trustpilot.com/reviews/5f6d4e20798e6f0aa4e3d866,Very low wages,very low wages! i've seen passengers bill and the driver doesn't even gets a half of their total. here in sc you get you get .1125 per minute for your time. they don't give you all of your tip if they dont want to.drivers need to boycott for higher wages but unfortunately will continue to settle. corporate is banking off of the drivers. an investigation needs to be done. lawsuits need to be filed!,2020-09-24,1,Lyft,
1,https://www.trustpilot.com/users/5f66a8dbabba775d46795a4a,,Vadim Grinberg,US,19-Sep-20,False,https://www.trustpilot.com/reviews/5f66a8e402e8570acc3c1da4,Boycott Lyft,"my mother in law used to be a loyal customer until today after speaking to lyft customer service. i was trying to dispute a $5 cancellation fee for a ride that the driver has cancelled without even showing up and trying contacting my mother in law. lyft claimed that he did show up and it was my mother in law who didn't which is not true at all. lyft refused to refund the fee. my mother in law had to take a bus instead. my mother in law have been always picked up at that location by other drivers, so some drivers have no problems with finding her. i am not gonna argue anymore of who is right or who is wrong, i am just trying to find an excuse for my mother in law to keep using lyft service and not paying fees for lyft non-patient and perhaps dishonest employees actions. we as customers have to be united as businesses become unruly and fighting for their customers anymore and without a proper major feedback many will keep going through the same experience over an over.",2020-09-19,1,Lyft,
1,https://www.trustpilot.com/users/5f6680e2000e292a84dfa30d,,Gaming kid,US,19-Sep-20,False,https://www.trustpilot.com/reviews/5f6680ed02e8570a48763e19,Had a driver pick up me and my 9yr old…,"had a driver pick up me and my 9yr old son and his friend.when he started driving i ask him to slow down .he stopped the car started backing up and said he does not need this,i said i was only asking you to slow down so the kids would not get scared.again he said i do not need this then i said please will you take us home .the whole time he mumbled and they started speeding agian,when he dropped us off i then told him he has something wrong with him,he then went and parked down the street and puts his lights on my house and stayed there for a few min.the kids at this point were so so scared.i reported him emailed and talked with lyft now they just sent me a emil saying i was in fault that i said wrong things.this is so scarey that a company would allow any employee to ever speed with childern in there car and scare them like that.this needs to be stopped.this driver was mean and i had every right asking him to slow if we were scared.",2020-09-19,1,Lyft,
2,https://www.trustpilot.com/users/56c4e65f0000ff000a072501,,hedonist,US,18-Sep-20,False,https://www.trustpilot.com/reviews/5f6517b402e8570a48758294,Car jackers protected by Lyft,"management/support is involved in protecting/facilitating armed car jackers that work to jack cars from drivers, even after police report and arrest prove the matter, lyft did nothing to ban the criminal from scheduling another ride.",2020-09-18,1,Lyft,
1,https://www.trustpilot.com/users/5f650047a90bb0b5cb0c5df1,,GoldieLee C,US,18-Sep-20,False,https://www.trustpilot.com/reviews/5f65004e02e8570a48756a48,FALSE INFORMATION,"they always give you the wrong times and may make you late as usual. they'll say a driver is 10 minutes away but 20 minutes later, youre still waiting!!!",2020-09-18,2,Lyft,
