# Reviews By User,User URL,State,Username,Country,Date Review Given,Invited,Review URL,Review Title,Review Body,Date of Experience,Rating,Company,Unfair
1,https://www.trustpilot.com/users/63dd2f5b66ad910013dd9446,BM,BRIAN MOKAYA,KE,"Feb 3, 2023",1,https://www.trustpilot.com/reviews/63dd2f5d9b64b1bdaf4c0f39,MY EXPERIENCE.,"polite drivers
careful drivers
cars are clean and they are in good condition
recently switched to user and found out give been missing out
i love user",2023-02-02,5,Uber,0
6,https://www.trustpilot.com/users/5e39886b85d028faec0022f2,MH,Michael Hayden,IE,"Feb 3, 2023",1,https://www.trustpilot.com/reviews/63dd0f079b64b1bdaf4be214,Sunderland crematorium,the navigation on the pp led the drive the wrong way we nearly missed the funeral the driver had poor knowledge of the area stopped to ask a pedestrian for directions when i got out of the car i said to the driver that it was a bad ride yet i am the bad guy,2023-02-01,1,Uber,1
1,https://www.trustpilot.com/users/63dcefa5324d5e0015aa06eb,DM,David Makokwane,ZA,"Feb 3, 2023",1,https://www.trustpilot.com/reviews/63dcefa79b64b1bdaf4bb8d5,Great service 👏,"great service 👏
proper car and clean
but drivers deserve compensation for stops please review that",2023-02-02,5,Uber,0
3,https://www.trustpilot.com/users/5da9d1d521b2e2aedbe3b27b,MM,Marcela Marti,GB,"Feb 3, 2023",0,https://www.trustpilot.com/reviews/63dce24d9b64b1bdaf4ba6a8,Very disappointed,on the with of january 2023 i rented a user from oakwood to baker street  envied  it was 10 pounds 98 pens before the driver arrived the picked point he  started testing  in waiting in waiting i was outside he arrived minutes later when i reached home  and checked it was 16 pounds and opens so i made a claim they apologized as they were charging the waiting time and u got my money back isn it something pre calculated very disappointed,2023-01-22,1,Uber,1
1,https://www.trustpilot.com/users/63dcae89e7559a00123d86c4,MF,Mary Franzmann,AU,"Feb 3, 2023",1,https://www.trustpilot.com/reviews/63dcae8a745e48002199421b,A satisfied customer So easy and simple to engage a UBER…,"so easy and simple to engage a user ride
no waiting comfortable  clean cars
respectful drivers",2023-01-30,5,Uber,0
1,https://www.trustpilot.com/users/63dc8020334c8b001259bf64,AS,ANA STRONG,US,"Feb 3, 2023",1,https://www.trustpilot.com/reviews/63dc80219b64b1bdaf4b677c,The service was excellent that was so…,the service was excellent that was so helpful to me  the drivers were very professional on time  that is so important to me  thanks for being so helpful when i was having an emergency at my house  definitely i would do it again  perhaps some day thanks again for being so kindly helpful ,2023-01-19,5,Uber,0
1,https://www.trustpilot.com/users/63dc47a0e7559a00123d62e0,JD,Janice Dixon,US,"Feb 2, 2023",1,https://www.trustpilot.com/reviews/63dc47a24b01fb3f54954a09,The Uber driver arrived in a timely…,the user driver arrived in a timely manner the driver was very polite the drive to my destination was smooth and enjoyable,2023-02-02,5,Uber,0
1,https://www.trustpilot.com/users/63dc455f2a1d7800129fcafc,DS,Donna South,US,"Feb 2, 2023",1,https://www.trustpilot.com/reviews/63dc45609b64b1bdaf4b5667,The driver was very,the driver was very nice and polite this was only my second time using user and will be good to go again,2023-02-01,5,Uber,0
14,https://www.trustpilot.com/users/564ba19b0000ff0001eb9f00,DR,D Rez,US,"Feb 2, 2023",1,https://www.trustpilot.com/reviews/63dc02039b64b1bdaf4b178e,The driver came within a few minutes…,the driver came within a few minutes and took me where i wanted to go,2023-02-01,5,Uber,0
9,https://www.trustpilot.com/users/604b87998a33b4001bdb2530,RM,Rosey Milner,GB,"Feb 2, 2023",1,https://www.trustpilot.com/reviews/63dbf35e9b64b1bdaf4b0140,Driver arrived on time and was friendly service pleasant…,driver arrived on time and was pleasant to chat to  made a very early start more bearable thanks,2023-02-01,5,Uber,0
1,https://www.trustpilot.com/users/63dbea5af0349a0012600734,DG,Danie Giliomee,ZA,"Feb 2, 2023",1,https://www.trustpilot.com/reviews/63dbea5b4b01fb3f5494e52f,I forgot my wallet in the vehicle,i forgot my wallet in the vehicle work my drivers license is attempted to call the driver 3 times work mo answer left a lost item request which takes 24 hours its been 3 days the driver stole my stuff,2023-01-31,1,Uber,0
1,https://www.trustpilot.com/users/63dbe85c334c8b00125963f0,NS,Nosipho Simamane,ZA,"Feb 2, 2023",1,https://www.trustpilot.com/reviews/63dbe85e9b64b1bdaf4aef86,Your drivers never accept requests,your drivers never accept requests so one usually ends up using other healing services due to that,2023-01-25,2,Uber,1
1,https://www.trustpilot.com/users/63dbcab96ed29100130b5533,DK,Dorothy Kgosi,ZA,"Feb 2, 2023",1,https://www.trustpilot.com/reviews/63dbcaba4b01fb3f5494b636,Drivers on time,drivers on time map update always helpful the problems solved efficiently and piteously,2023-02-01,5,Uber,0
1,https://www.trustpilot.com/users/63dbc7e92a1d7800129f7042,HK,Hansie Kleynhans,ZA,"Feb 2, 2023",1,https://www.trustpilot.com/reviews/63dbc7ea4b01fb3f5494b206,Driver was friendly and I had a…,driver was friendly and i had a pleasant trip,2023-02-01,5,Uber,0
2,https://www.trustpilot.com/users/603a9f1467c0cf001af62070,RK,robert katz,US,"Feb 2, 2023",1,https://www.trustpilot.com/reviews/63dbc5ba4b01fb3f5494af3a,Friendly driver,driver was friendly and professional,2023-01-31,5,Uber,0
1,https://www.trustpilot.com/users/63dbb95e2e32e00012014834,EV,Evelyn Vasquez,US,"Feb 2, 2023",1,https://www.trustpilot.com/reviews/63dbb9604b01fb3f54949f39,Drivers are respectful and good…,drivers are respectful and good entertained while you travel,2023-01-23,5,Uber,0
1,https://www.trustpilot.com/users/63db86e7334c8b0012590f12,LS,Lefa Sativa,ZA,"Feb 2, 2023",1,https://www.trustpilot.com/reviews/63db86e84b01fb3f54945c93,Incorrect Billing,i was killed r9100 and the trip was canceled by driver or the pp and i never received my r9100 back may i kindly get my account created accordingly,2023-01-24,1,Uber,1
1,https://www.trustpilot.com/users/63db6fe1c08e0d00129a38f6,SH,S. Harkness,AU,"Feb 2, 2023",1,https://www.trustpilot.com/reviews/63db6fe34b01fb3f54944482,Quick responses to pick up requests,"quick responses to pick up requests
clean well maintained cars
friendly drivers
most drivers don’t speak english as first language and sometimes i wonder if they speak english at all but some drivers offer friendly conversations",2023-01-31,5,Uber,0
1,https://www.trustpilot.com/users/63db68352a1d7800129f230c,AK,Anita Keelan,AU,"Feb 2, 2023",1,https://www.trustpilot.com/reviews/63db68379b64b1bdaf4a4c79,Polite safe and courteous and on time,"my driver was lovely
arrived before time
got out his car and assisted me with my luggage
a safe well manner man who made my trip to the airport very enjoyable",2023-02-01,5,Uber,0
1,https://www.trustpilot.com/users/63daf153872db30013658bd1,AR,Aaron R,US,"Feb 1, 2023",1,https://www.trustpilot.com/reviews/63daf1544b01fb3f5494187b,Typical Texas weather…,"typical texas weather… sunny one day then the ice hits i’m a nervous newly on the road when the roads are icy ll my driver was on time professional and most of all great on driving in ice i’m very thankful for a
smooth ride to work",2023-01-31,5,Uber,0
1,https://www.trustpilot.com/users/63daef75c08e0d00129a07d4,KR,Kevin R.,US,"Feb 1, 2023",1,https://www.trustpilot.com/reviews/63daef764b01fb3f5494178e,The fact that the ride was there within…,the fact that a driver was there within minutes is a big plus  the driver benedict was friendly and courteous and the 20 off the ride was a big help,2023-02-01,5,Uber,0
2,https://www.trustpilot.com/users/5e5553211a955ce0542b7633,JA,Jane,US,"Feb 1, 2023",1,https://www.trustpilot.com/reviews/63dae2474b01fb3f54940ec0,All the drivers have been friendly and polite.,all the drivers have been friendly and polite they have been careful drivers cars i rode in were all clean i’m a new user,2023-01-31,5,Uber,0
3,https://www.trustpilot.com/users/5e2b253f6167814e5687dd35,AD,Anita Denis,PT,"Feb 1, 2023",1,https://www.trustpilot.com/reviews/63dae0229b64b1bdaf4a1abf,Professional and considerate driver,professional and considerate driver he was right on time,2023-01-31,5,Uber,0
1,https://www.trustpilot.com/users/63dac5adea5e620012f776ac,MS,Marty Seigel,US,"Feb 1, 2023",1,https://www.trustpilot.com/reviews/63dac5ae4b01fb3f5493f2f9,Just finished trip in Argentina and…,just finished trip in argentina and brazil and the pp worked perfectly  and felt so much safer knowing user tracks driver information,2023-01-31,5,Uber,0
4,https://www.trustpilot.com/users/5cc6b577193701c228e03797,HH,Heather Hart,NZ,"Feb 1, 2023",1,https://www.trustpilot.com/reviews/63daae654b01fb3f5493d68c,Great driver with good communication,our driver kept us in the loop about arrival time as he was stuck in traffic but only marginal late he dropped us off at the airport in good time for our ill fated travel due to the floods,2023-01-26,5,Uber,0
4,https://www.trustpilot.com/users/5ff36ef8817c310019cdb217,CS,Carol S,US,"Feb 1, 2023",1,https://www.trustpilot.com/reviews/63daa8764b01fb3f5493ce7c,Nice driver,nice driver everything was great arrived identified himself and got me where i needed to go without any problems,2023-01-29,5,Uber,0
6,https://www.trustpilot.com/users/637fc5bb01c0760011525003,GA,Gabe,GB,"Updated Feb 2, 2023",0,https://www.trustpilot.com/reviews/63da1dfa4b01fb3f54931c77,It’s a pretty shoddy service here in…,it’s a pretty shod service here in the up the drivers never accept they sit around waiting for the surcharge cancel at the drop of a hat and spend a majority of the time complaining about the traffic and user i’ve switched to bolt now who provide a much better service i recommend trying them or a local cab company,2023-01-31,1,Uber,1
1,https://www.trustpilot.com/users/63d9e400ea5e620012f6e037,GS,Gugu Simelane,ZA,"Feb 1, 2023",1,https://www.trustpilot.com/reviews/63d9e4014b01fb3f549304f3,The drivers seem reliable most are …,the drivers seem reliable most are  friendly the pp didn seem to work few days ago on 29 and 30 january and i was forced to use bolt please fix the pp as i am your loyal customer and user service superseded that of bolt,2023-01-29,4,Uber,1
1,https://www.trustpilot.com/users/5ed2e890cc527b437b9d5e22,JZ,JOHN ZOLONDZ,US,"Jan 31, 2023",1,https://www.trustpilot.com/reviews/63d9cdb64b01fb3f5493002d,The driver was very polite clean inside…will use again,the driver was very polite clean inside the car will use again,2023-01-30,5,Uber,0
1,https://www.trustpilot.com/users/63d9becfea5e620012f6d514,KM,K Maitland,CA,"Jan 31, 2023",1,https://www.trustpilot.com/reviews/63d9bed19b64b1bdaf490a0f,Driver came right away,driver came right away  he was polite and friendly  the car was very clean and comfortable,2023-01-27,5,Uber,0
1,https://www.trustpilot.com/users/63d98069af8da50012aa470b,VS,vicki shepherd,GB,"Jan 31, 2023",1,https://www.trustpilot.com/reviews/63d9806b4b01fb3f5492da6e,Nice clean cars,"nice clean cars
polite drivers
reliable",2023-01-29,5,Uber,0
1,https://www.trustpilot.com/users/63d979a0f5e52300125f2351,MA,Marta,GB,"Jan 31, 2023",1,https://www.trustpilot.com/reviews/63d979a14b01fb3f5492d38b,Excellent way of transport in London,excellent way of transport in london pp is very easy to use  quick respond from the drivers  unfordable prices and quick service,2023-01-28,5,Uber,0
6,https://www.trustpilot.com/users/61586fbaa0c9fa0012f70738,KD,Kathleen Daniels,GB,"Jan 31, 2023",1,https://www.trustpilot.com/reviews/63d9799f4b01fb3f5492d387,Efficient service,efficient service the cars are very clean all the drivers i have had have been very polite and professional the discount deals from user are brilliant,2023-01-27,5,Uber,0
1,https://www.trustpilot.com/users/63d95c129f877d0013016c9b,VO,Victor Onuoha,GB,"Jan 31, 2023",1,https://www.trustpilot.com/reviews/63d95c144b01fb3f5492b1f2,It was a good trip,it was a good trip the driver came early enough and was nice throughout the ride,2023-01-30,4,Uber,0
2,https://www.trustpilot.com/users/621f32cd0dcf7400126a9e43,OZ,Oz-Cottage,GB,"Jan 31, 2023",1,https://www.trustpilot.com/reviews/63d950ae4b01fb3f5492a21c,Really quick pick up,really quick pick up very friendly and interesting driver,2023-01-29,5,Uber,0
4,https://www.trustpilot.com/users/62195a94981dc70012340666,LK,Linda Kelly,GB,"Jan 31, 2023",1,https://www.trustpilot.com/reviews/63d9478f9b64b1bdaf48a2b2,Very friendly driver,very friendly driver was on time,2023-01-27,5,Uber,0
1,https://www.trustpilot.com/users/63d87d2e4a5c9100125c9a50,MM,ML MARTINEZ,US,"Jan 30, 2023",1,https://www.trustpilot.com/reviews/63d87d304b01fb3f5491de52,UCSF Cancer Ctr San Mateo,it was pleasant 1 i originally requested ride assist when the ride arrived driver didn’t even get out to try to assist if needed 2 the air freshened is way too strong i had to open my window to be able to breathe 3 not able to fold knees much almost not enough leg room to get in 4 most helpful was john with wheelchair accessible van he got out to help off the van with my cane,2023-01-24,4,Uber,0
1,https://www.trustpilot.com/users/63d877d04a5c9100125c98b4,DF,Donna F,US,"Jan 30, 2023",1,https://www.trustpilot.com/reviews/63d877d29b64b1bdaf47ecb3,Safety,i had to go to the hospital at night in a hurry both drivers to and from the hospital were very safe drivers showed up within 6 minutes and drove me to safety,2023-01-29,5,Uber,0
10,https://www.trustpilot.com/users/5dcaabf28e4d6a74e1f31c1a,DW,David Wilson,GB,"Jan 30, 2023",1,https://www.trustpilot.com/reviews/63d864eb4b01fb3f5491d7e6,Driver Martyn was the best,driver martin was the best wonderful conversation,2023-01-28,5,Uber,0
1,https://www.trustpilot.com/users/63d82c700179040013d6e66a,NK,natalie kapeluck,US,"Jan 30, 2023",1,https://www.trustpilot.com/reviews/63d82c729b64b1bdaf47c7f0,My driver was on time and nice!,my driver was on time very courteous and nice no surprise and got me there safety,2023-01-25,5,Uber,0
1,https://www.trustpilot.com/users/63d8154c0179040013d6d701,CG,Crystal Gully,CA,"Jan 30, 2023",1,https://www.trustpilot.com/reviews/63d8154d9b64b1bdaf47af38,I dont like how the booking fee is alot…,i dont like how the booking fee is clot and when i choose to get a user it varies in prices sometimes its way cheaper to call a cab and when i do then user sends a ratification they lowered the price   also clot of the drivers never like dropping me off at my door especially when i have groceries  they wont even try to back in,2023-01-29,3,Uber,1
2,https://www.trustpilot.com/users/5e0b0092b14ccf0720f85e7e,AV,andrew  Vanderwerf,AU,"Jan 30, 2023",1,https://www.trustpilot.com/reviews/63d7a9699b64b1bdaf4724dc,Driver was fantastic,driver was fantastic very engaging and funny and helpful,2023-01-27,5,Uber,0
2,https://www.trustpilot.com/users/5f6c2ebd4daa0b32c5523281,TC,Tia Cordwell,AU,"Jan 30, 2023",1,https://www.trustpilot.com/reviews/63d795fb4b01fb3f5490fe1b,All aspects of the experience was good…,all aspects of the experience was good for me both drivers to and fro were on time polite respectful and helpful as a single female  “new ” user i felt very safe well done i will feel confident to use now more frequently thank you,2023-01-27,5,Uber,0
3,https://www.trustpilot.com/users/5da5705f62354eee923e1c17,RI,Richard,GR,"Jan 30, 2023",1,https://www.trustpilot.com/reviews/63d789b39b64b1bdaf47017e,Very easy to find a driver,very easy to find a driver i was not waiting more like 6 min,2023-01-26,5,Uber,0
1,https://www.trustpilot.com/users/63d75d0af5e52300125dc4aa,MG,may guy,US,"Jan 30, 2023",1,https://www.trustpilot.com/reviews/63d75d0c9b64b1bdaf46e6ef,The friendly driver,the driver was friendly and very efficient,2023-01-24,5,Uber,0
1,https://www.trustpilot.com/users/63d71fb84a5c9100125bc648,RG,Reta Guild,CA,"Jan 29, 2023",1,https://www.trustpilot.com/reviews/63d71fb94b01fb3f5490caad,On time,on time clean vehicle personal driver  i dont ever need user often but when i do in never disappointed,2023-01-28,5,Uber,0
1,https://www.trustpilot.com/users/63d6fd17a61b290013843990,WM,William millar,CA,"Jan 29, 2023",1,https://www.trustpilot.com/reviews/63d6fd189b64b1bdaf46d247,Driver got me there on time.,"driver got me there on time
that the bottom line

thank you kindly 😊",2023-01-29,5,Uber,0
2,https://www.trustpilot.com/users/6101bf5df148210013a0cb55,BC,Bill Cribben,US,"Jan 29, 2023",1,https://www.trustpilot.com/reviews/63d6fc9a4b01fb3f5490c1cf,Excellent driver right on time smooth…,excellent driver right on time smooth ride,2023-01-27,5,Uber,0
1,https://www.trustpilot.com/users/63d6f6aa4a5c9100125bb682,JH,James Hill,US,"Jan 29, 2023",1,https://www.trustpilot.com/reviews/63d6f6ab9b64b1bdaf46cff2,Great ride,i had a very nice driver clean and comfortable car,2023-01-28,5,Uber,0
3,https://www.trustpilot.com/users/5c671196a2746354eb54897b,DJ,Daryl Johnson,US,"Jan 29, 2023",1,https://www.trustpilot.com/reviews/63d6d9a59b64b1bdaf46c054,The driver was very courteous and his…,the driver was very courteous and his car was very clean he made sure i was comfortable,2023-01-26,5,Uber,0
3,https://www.trustpilot.com/users/58b08b2c0000ff000a7b3448,JK,Judy Krall,CA,"Jan 29, 2023",1,https://www.trustpilot.com/reviews/63d6d6759b64b1bdaf46be17,My Uber driver made me feel welcome on…,my user driver made me feel welcome on my morning drive  he was very courteous and made good conversation  it was a pleasant trip,2023-01-23,5,Uber,0
4,https://www.trustpilot.com/users/60dced9747e6f300127477e7,CS,CLYDE SMITH,US,"Jan 29, 2023",1,https://www.trustpilot.com/reviews/63d6c8e59b64b1bdaf46b412,On time,"on time performance
courteous driver",2023-01-27,5,Uber,0
9,https://www.trustpilot.com/users/5173c488000064000138b9d4,MA,Mr Anthony Hough,GB,"Jan 29, 2023",1,https://www.trustpilot.com/reviews/63d6af4f9b64b1bdaf469d8f,Speedy response to my request for a…,speedy response to my request for a taxi friendly driver and reasonable cost impressed with level of detail given on the pp not used user before but will do in the future,2023-01-26,5,Uber,0
1,https://www.trustpilot.com/users/63d69f16a522aa001285e677,LL,Lenell Lopez,US,"Jan 29, 2023",1,https://www.trustpilot.com/reviews/63d69f184b01fb3f54907e4b,My driver was amazing,my driver was amazing this world is so small he went to the same middle school my mother back in the was i also went to that school in the was it was great talking to him,2023-01-24,5,Uber,0
1,https://www.trustpilot.com/users/63d695d0a61b29001383fff2,RB,Rick Batters,MX,"Jan 29, 2023",1,https://www.trustpilot.com/reviews/63d695d29b64b1bdaf4686a8,Very good results,very good results always clean car and good drivers very happy to accommodate,2023-01-27,5,Uber,0
3,https://www.trustpilot.com/users/5b7bcbbe4de5666d34353111,MV,Miss Victoria battle,GB,"Jan 29, 2023",0,https://www.trustpilot.com/reviews/63d656e39b64b1bdaf46567f,Driver is a thief,"phone dropped out of pocket in back of user taxi in manchester spoke to the driver who admitted having the phone but refused to bring it back the phone has irreplaceable things on there which is really upsetting
driver  shehryar
car  precedes bent e class
red no  ks66 war
absolutely disgusting avoid user at all costs",2023-01-27,1,Uber,0
1,https://www.trustpilot.com/users/63d5fab2a61b29001383c29c,MD,Michael Dunham,US,"Jan 29, 2023",1,https://www.trustpilot.com/reviews/63d5fab44b01fb3f54901a66,Drivers aren’t paid enough percentage…,"drivers aren’t paid enough percentage of the fare

price laughing a ride that costs 8",2023-01-27,3,Uber,1
11,https://www.trustpilot.com/users/61304940cfa5430013fe56f4,BR,Bradley,US,"Jan 29, 2023",0,https://www.trustpilot.com/reviews/63d5f0069b64b1bdaf462851,Waited an hour for a late pickup from…,waited an hour for a late picked from gordon the fee was 18 gordon shows up with 2 riders already in his car and tells me he cannot take us user then automatically calculated for a second driver with a charge calculated at 71 and a wait of 40 additional minutes we don’t accept and start walking to our hotel 20 min later they act like we accepted the second ride and sent a driver who wanted us to meet at initial picked spot after we walked a half mile away total mess absolutely no help or resolution from user i’ll take a cab from here on out and avoid the aggravation couldn’t even leave negative feedback on driver gordon  from san diego  because user canceled the ride pp is awful to get any customer service avoid,2023-01-28,1,Uber,0
1,https://www.trustpilot.com/users/63d5e9ecf5e52300125d31af,JW,Joe Whiteley,CA,"Jan 29, 2023",1,https://www.trustpilot.com/reviews/63d5e9ed9b64b1bdaf462781,Good run,on tie prompt nice car friendly driver,2023-01-27,5,Uber,0
1,https://www.trustpilot.com/users/63d5dcf9f5e52300125d2f3f,JB,Juan Bez,US,"Jan 28, 2023",1,https://www.trustpilot.com/reviews/63d5dcfa9b64b1bdaf462585,Prompt arrival,prompt arrival friendly driver,2023-01-28,5,Uber,0
2,https://www.trustpilot.com/users/6064af68e02941001b6056a0,KE,KELLI,US,"Jan 28, 2023",1,https://www.trustpilot.com/reviews/63d5d90e9b64b1bdaf4624ed,Uber is great and most of the time…,user is great and most of the time reliable  sometimes drivers cars aren’t as clean as they should be  also i had a driver nod off one early morning  get the needed rest  you have other people’s lives in your hands,2023-01-16,4,Uber,0
3,https://www.trustpilot.com/users/5b5219db4de5666d345eb778,KA,karen,US,"Jan 28, 2023",1,https://www.trustpilot.com/reviews/63d5d12f9b64b1bdaf4623a3,Drivers great,drivers great  quick picked  felt safe driver wanted to be sure i was correct person to pick up,2023-01-26,5,Uber,0
1,https://www.trustpilot.com/users/63d5c9d1f5e52300125d2ae4,WU,Wayne Ulmer,US,"Jan 28, 2023",1,https://www.trustpilot.com/reviews/63d5c9d29b64b1bdaf462242,Our Driver was extremely courteous and…,our driver was extremely courteous and friendly,2023-01-25,5,Uber,0
2,https://www.trustpilot.com/users/5c9b9ab654d7e4537cf9ede8,MI,Micki,US,"Jan 28, 2023",1,https://www.trustpilot.com/reviews/63d5c6099b64b1bdaf462188,Driver was on time,driver was in time very nice,2023-01-25,5,Uber,0
3,https://www.trustpilot.com/users/5f0f8f5f132bb5d17c60630e,TH,Theresa,US,"Jan 28, 2023",1,https://www.trustpilot.com/reviews/63d5c3754b01fb3f549011a2,Uber is Uber great! My Uber was easy to schedule & my…,my user was easy to schedule  my driver fernando was on time we had a very pleasant conversation all the way to the airport a genuinely nice guy,2023-01-26,5,Uber,0
1,https://www.trustpilot.com/users/63d5c2f7a61b29001383b6b1,CF,Craig Freeman,US,"Jan 28, 2023",1,https://www.trustpilot.com/reviews/63d5c2f84b01fb3f54901183,Ride from the Airport,abdellah was a great driver  i wasn’t sure where to meet him at the airport and he called to help us find him  very dependable and helpful,2023-01-25,5,Uber,0
2,https://www.trustpilot.com/users/626fff208385d500128ae2d0,CU,customer,US,"Jan 28, 2023",1,https://www.trustpilot.com/reviews/63d5bb424b01fb3f54900fa0,I had a great driver,i had a great driver that understood my needs got me to my destination safely,2023-01-20,5,Uber,0
1,https://www.trustpilot.com/users/63d5b99447e9030012fd1dbf,RV,Robert Vaughan,US,"Jan 28, 2023",1,https://www.trustpilot.com/reviews/63d5b9969b64b1bdaf461e77,The drivers,the drivers and there friendliness and kindness,2023-01-28,5,Uber,0
1,https://www.trustpilot.com/users/63d5ae584a5c9100125b3059,RR,Roula Rizk,CA,"Jan 28, 2023",1,https://www.trustpilot.com/reviews/63d5ae599b64b1bdaf461b3a,(+) Finding a good driver during the…," finding a good driver during the snow storm
 high cost
i suggest to add an option for the rider to wait for a driver with less fees
thanks",2023-01-25,4,Uber,1
2,https://www.trustpilot.com/users/5cbb8ad5438df963cee30382,AB,Alma Burgos,US,"Jan 28, 2023",1,https://www.trustpilot.com/reviews/63d5a9dd4b01fb3f54900a45,Love UBER,love user  i can get where in going on time without having to stress about finding parking and feeding the parking peter  drivers are friendly courteous and professional the only way to travel in ny and outer boroughs,2023-01-27,5,Uber,0
1,https://www.trustpilot.com/users/63d5a9716107b00012ab0958,MA,Mack Antonoff,US,"Jan 28, 2023",1,https://www.trustpilot.com/reviews/63d5a9739b64b1bdaf461968,On time driver was a very pleasent…,on time driver was a very pleasant person and i highly recommend user and their drivers 10 stars,2023-01-23,5,Uber,0
3,https://www.trustpilot.com/users/62a6467601ef0a001192d4b7,AN,Antonio,US,"Jan 28, 2023",1,https://www.trustpilot.com/reviews/63d5a4934b01fb3f5490083c,"Great service, Great Ride!",driver was on time very cordial helpful and just a great person,2023-01-28,5,Uber,0
1,https://www.trustpilot.com/users/63d5a2cc4a5c9100125b2b53,KW,Kevin Wenger,US,"Jan 28, 2023",1,https://www.trustpilot.com/reviews/63d5a2cd4b01fb3f5490076b,"Drivers were prompt, courteous and efficient",drivers were prompt and courteous they got me to my destination in the most efficient way,2023-01-26,5,Uber,0
4,https://www.trustpilot.com/users/5ed2bb62163c0e598a731d2b,AN,AnnMarie ,US,"Jan 28, 2023",1,https://www.trustpilot.com/reviews/63d5a0784b01fb3f5490067c,Arrival and drop off was projected…,"arrival and drop off was projected perfectly had a very clean hand cry that appeared to be maintained

i felt safe with hither driver was pleasant and spoke well",2023-01-28,5,Uber,0
2,https://www.trustpilot.com/users/638fcf3d58528a00127399c3,AL,Allana,CA,"Jan 28, 2023",1,https://www.trustpilot.com/reviews/63d595ee4b01fb3f54900150,Friendly and on time!,my user driver showed up on time and greeted me with a smile he placed my luggage in the trunk and asked me if the temperature in the car was comfortable he was very friendly and made me feel at ease,2023-01-25,5,Uber,0
1,https://www.trustpilot.com/users/63d594fb47e9030012fd0e09,BM,Brigette Madison,US,"Jan 28, 2023",1,https://www.trustpilot.com/reviews/63d594fc9b64b1bdaf461035,Comfortable rride with Ralph yesterday was nice,"my ride with ralph yesterday was nice we had great conversation and his car was comfortable and clean
few days ago my ride with line and ribhudda was great also car smelled nice both drivers were pleasant",2023-01-27,5,Uber,0
2,https://www.trustpilot.com/users/5e6a707abaa518d70a154dd2,GE,GE ,US,"Jan 28, 2023",1,https://www.trustpilot.com/reviews/63d550169b64b1bdaf45d96f,Timely arriving . Friendly driver.,timely arriving  could contact driver and give special instructions re where to pick up ,2023-01-27,5,Uber,0
2,https://www.trustpilot.com/users/54bd3bd90000ff0001a52c27,RO,Roger,US,"Jan 28, 2023",1,https://www.trustpilot.com/reviews/63d54ad44b01fb3f548fc50b,Uber just keeps getting better!,user just keeps getting better i use the appointment function and really like it only suggestion i would make is to provide contact into of drivers once they accept the reservation prices are consistent and reasonable thank you,2023-01-19,5,Uber,0
1,https://www.trustpilot.com/users/63d54a824a5c9100125af5ae,MW,mark wilbur,US,"Jan 28, 2023",1,https://www.trustpilot.com/reviews/63d54a849b64b1bdaf45d424,The driver was like an old friend.,the driver was very friendly and totally pleasant it was a short trip but i was smiling as i disembarked from her vehicle,2023-01-23,5,Uber,0
1,https://www.trustpilot.com/users/63d53b1247e9030012fcd57f,HR,Hilda Renner,US,"Jan 28, 2023",1,https://www.trustpilot.com/reviews/63d53b149b64b1bdaf45c5ff,Friendly and Helpful,our driver was very friendly and helpful,2023-01-24,5,Uber,0
1,https://www.trustpilot.com/users/63d5351747e9030012fcd0df,MT,Michael Tesfay,US,"Jan 28, 2023",1,https://www.trustpilot.com/reviews/63d535199b64b1bdaf45c07a,Trip to the Doctor’s,great service and professional drivers,2023-01-25,5,Uber,0
2,https://www.trustpilot.com/users/620554d52fb8020012fd236b,CC,customerMary Copeland,US,"Jan 28, 2023",1,https://www.trustpilot.com/reviews/63d50d1f4b01fb3f548f8dba,Pleasant driver,pleasant driver nice ride,2023-01-25,5,Uber,0
1,https://www.trustpilot.com/users/600fdd0c99147600191d60eb,CT,Carl turner,BE,"Jan 28, 2023",0,https://www.trustpilot.com/reviews/63d4f8d79b64b1bdaf458bce,Order a ride wait and driver the cancels the trip.,waited and waited for the car then the driver just tested please cancel the trip 20 minute wait meant we missed our appointment all user complaint procedure is an automatic reply saying dont worry you haven been charge,2023-01-26,1,Uber,0
1,https://www.trustpilot.com/users/63d491fc4a5c9100125a9c25,SB,Susan Bickner,US,"Jan 28, 2023",1,https://www.trustpilot.com/reviews/63d491fe9b64b1bdaf455f43,My drivers were on time,my drivers were on time drove safe and enjoyable to visit with on everything from sites to history of the area,2023-01-24,5,Uber,0
4,https://www.trustpilot.com/users/5bb367674de5666d34181340,DP,Dennis Pennington,US,"Jan 27, 2023",1,https://www.trustpilot.com/reviews/63d47dc59b64b1bdaf455baa,My driver was very professional in…,my driver was very professional in appearance the vehicle was very nice and the price was fair,2023-01-27,5,Uber,0
1,https://www.trustpilot.com/users/63d46a95a61b290013830b7b,MY,matthew yeazell,US,"Jan 27, 2023",1,https://www.trustpilot.com/reviews/63d46a964b01fb3f548f47a8,Uber is really easy to use,"user is really easy to use the drivers are here fast and efficient and prompt
the drivers are nice and courteous",2023-01-26,5,Uber,0
1,https://www.trustpilot.com/users/63d463cca61b290013830889,EL,Elena,US,"Jan 27, 2023",1,https://www.trustpilot.com/reviews/63d463cd4b01fb3f548f4585,Fist trip with Uber by myself,fist trip with user by myself i felt safe because the driver was polite respectful and he drove safe he was opened to communication and i enjoyed talking with him during the ride the car was clean,2023-01-25,5,Uber,0
